,Title,Artist
4196,So Gone (What My Mind Says),Jill Scott
4197,Headlines,Drake
4198,Motivation,Kelly Rowland
4199,Share My Love,R. Kelly
4200,Love On Top,Beyonce
4201,The Motto,Drake
4202,Strip,Chris Brown
4203,Birthday Cake,Rihanna
4204,Lotus Flower Bomb,Wale
4205,Climax,Usher
4206,Sex Ain't Better Than Love,Trey Songz
4207,Drank In My Cup,Kirko Bangz
4208,UP!,LoveRance
4209,Rack City,Tyga
4210,4 AM,Melanie Fiona
4211,Magic,Future
4212,Another Round,Fat Joe
4213,Ayy Ladies,Travis Porter
4214,Make Me Proud,Drake
4215,Thank You,Estelle
4216,Mr. Wrong,Mary J. Blige
4217,Do It Like You,Diggy
4218,I Do,Young Jeezy
4219,Leave You Alone,Young Jeezy
4220,Sabotage,Wale
4221,Ni**as in Paris,Jay Z Kanye West
4222,Stay,Tyrese
4223,Share My Love,R. Kelly
4224,Talk That Talk,Rihanna
4225,Can't Get Enough,J. Cole
4226,It All Belongs To Me,Monica
4227,Cashin' Out,Ca$h Out
4228,Woo,Anthony Hamilton
4229,Love After War,Robin Thicke
4230,No Church In The Wild,Jay Z Kanye West
4231,Take Care,Drake
4232,You're On My Mind,Kem
4233,Real Love,Eric Benet
4234,Party,Beyonce
4235,Crew Love,Drake
4236,Dance (A$$),Big Sean
4237,Fool For You,Cee Lo Green
4238,Nobody's Perfect,J. Cole
4239,Tonight (Best You Ever Had),John Legend
4240,Gotta Have It,Jay Z Kanye West
4241,Think Like A Man,Jennifer Hudson
4242,That Way,Wale
4243,Blessed,Jill Scott
4244,SupaFreak,Young Jeezy
4245,Same Damn Time,Future
4246,Round Of Applause,Waka Flocka Flame
4247,Faded,Tyga
4248,Stay Together,Ledisi
4249,Refill,Elle Varner
4250,Climax,Usher
4251,Birthday Cake,Rihanna
4252,UP!,LoveRance
4253,Love On Top,Beyonce
4254,Another Round,Fat Joe
4255,The Motto,Drake
4256,Drank In My Cup,Kirko Bangz
4257,Leave You Alone,Young Jeezy
4258,Ayy Ladies,Travis Porter
4259,Strip,Chris Brown
4260,Cashin' Out,Ca$h Out
4261,Lotus Flower Bomb,Wale
4262,Share My Love,R. Kelly
4263,Sex Ain't Better Than Love,Trey Songz
4264,Heart Attack,Trey Songz
4265,Sabotage,Wale
4266,Thank You,Estelle
4267,Same Damn Time,Future
4268,Nobody's Perfect,J. Cole
4269,Magic,Future
4270,Mr. Wrong,Mary J. Blige
4271,4 AM,Melanie Fiona
4272,Stay,Tyrese
4273,Rack City,Tyga
4274,You're On My Mind,Kem
4275,Right By My Side,Nicki Minaj
4276,Crew Love,Drake
4277,Faded,Tyga
4278,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4279,Take It To The Head,DJ Khaled
4280,Blessed,Jill Scott
4281,Take Care,Drake
4282,Tonight (Best You Ever Had),John Legend
4283,Make Me Proud,Drake
4284,Refill,Elle Varner
4285,Ni**as in Paris,Jay Z Kanye West
4286,Real Love,Eric Benet
4287,Think Like A Man,Jennifer Hudson
4288,No Church In The Wild,Jay Z Kanye West
4289,Love After War,Robin Thicke
4290,Beez In The Trap,Nicki Minaj
4291,Sweet Love,Chris Brown
4292,Stay Schemin,Rick Ross
4293,I Do,Young Jeezy
4294,Fool For You,Cee Lo Green
4295,Can't Get Enough,J. Cole
4296,Party,Beyonce
4297,Next Breath,Tank
4298,SupaFreak,Young Jeezy
4299,Dance (A$$),Big Sean
4300,Climax,Usher
4301,Birthday Cake,Rihanna
4302,Cashin' Out,Ca$h Out
4303,Leave You Alone,Young Jeezy
4304,UP!,LoveRance
4305,Drank In My Cup,Kirko Bangz
4306,Another Round,Fat Joe
4307,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4308,Heart Attack,Trey Songz
4309,The Motto,Drake
4310,Nobody's Perfect,J. Cole
4311,Beez In The Trap,Nicki Minaj
4312,Love On Top,Beyonce
4313,Same Damn Time,Future
4314,Crew Love,Drake
4315,Take It To The Head,DJ Khaled
4316,Refill,Elle Varner
4317,Ayy Ladies,Travis Porter
4318,Lemme See,Usher
4319,Strip,Chris Brown
4320,Share My Love,R. Kelly
4321,Faded,Tyga
4322,Right By My Side,Nicki Minaj
4323,Thank You,Estelle
4324,Tonight (Best You Ever Had),John Legend
4325,Mr. Wrong,Mary J. Blige
4326,Blessed,Jill Scott
4327,4 AM,Melanie Fiona
4328,Sweet Love,Chris Brown
4329,HYFR (Hell Ya F*****g Right),Drake
4330,Take Care,Drake
4331,Bag Of Money,Wale
4332,I Dont Really Care,Waka Flocka Flame
4333,Next Breath,Tank
4334,Stay,Tyrese
4335,Lotus Flower Bomb,Wale
4336,You're On My Mind,Kem
4337,Pray For Me,Anthony Hamilton
4338,Can't Get Enough,J. Cole
4339,Sex Ain't Better Than Love,Trey Songz
4340,Touch'N You,Rick Ross
4341,Rack City,Tyga
4342,Love This Life,T.I.
4343,Magic,Future
4344,Go Get It,Mary Mary
4345,Make Me Proud,Drake
4346,"Work Hard, Play Hard",Wiz Khalifa
4347,Why,Mary J. Blige
4348,Ni**as in Paris,Jay Z Kanye West
4349,I Do,Young Jeezy
4350,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4351,Climax,Usher
4352,Nobody's Perfect,J. Cole
4353,Heart Attack,Trey Songz
4354,Lemme See,Usher
4355,Cashin' Out,Ca$h Out
4356,Take It To The Head,DJ Khaled
4357,No Lie,2 Chainz
4358,Beez In The Trap,Nicki Minaj
4359,Crew Love,Drake
4360,Refill,Elle Varner
4361,Leave You Alone,Young Jeezy
4362,Another Round,Fat Joe
4363,Bag Of Money,Wale
4364,Birthday Cake,Rihanna
4365,Tonight (Best You Ever Had),John Legend
4366,UP!,LoveRance
4367,Love On Top,Beyonce
4368,Drank In My Cup,Kirko Bangz
4369,HYFR (Hell Ya F*****g Right),Drake
4370,2 Reasons,Trey Songz
4371,Touch'N You,Rick Ross
4372,"Work Hard, Play Hard",Wiz Khalifa
4373,Same Damn Time,Future
4374,Sweet Love,Chris Brown
4375,Amen,Meek Mill
4376,Right By My Side,Nicki Minaj
4377,Pray For Me,Anthony Hamilton
4378,Thank You,Estelle
4379,Blessed,Jill Scott
4380,My Homies Still,Lil Wayne
4381,Why,Mary J. Blige
4382,I Dont Really Care,Waka Flocka Flame
4383,The Motto,Drake
4384,All Tied Up,Robin Thicke
4385,Mr. Wrong,Mary J. Blige
4386,Till I Die,Chris Brown
4387,Feelin' Single,R. Kelly
4388,Strip,Chris Brown
4389,Ayy Ladies,Travis Porter
4390,The Recipe,Kendrick Lamar
4391,Go Get It,Mary Mary
4392,Snap Backs & Tattoos,Driicky Graham
4393,Stay,Tyrese
4394,Share My Love,R. Kelly
4395,Next Breath,Tank
4396,You're On My Mind,Kem
4397,Beautiful Surprise,Tamia
4398,Lotus Flower Bomb,Wale
4399,Faded,Tyga
4400,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4401,Lemme See,Usher
4402,No Lie,2 Chainz
4403,Climax,Usher
4404,Bag Of Money,Wale
4405,Nobody's Perfect,J. Cole
4406,Heart Attack,Trey Songz
4407,Take It To The Head,DJ Khaled
4408,2 Reasons,Trey Songz
4409,Amen,Meek Mill
4410,Cashin' Out,Ca$h Out
4411,Crew Love,Drake
4412,Tonight (Best You Ever Had),John Legend
4413,Till I Die,Chris Brown
4414,"Work Hard, Play Hard",Wiz Khalifa
4415,Refill,Elle Varner
4416,Leave You Alone,Young Jeezy
4417,Touch'N You,Rick Ross
4418,Another Round,Fat Joe
4419,Beez In The Trap,Nicki Minaj
4420,Enough Of No Love,Keyshia Cole
4421,Feelin' Single,R. Kelly
4422,Love On Top,Beyonce
4423,UP!,LoveRance
4424,Snap Backs & Tattoos,Driicky Graham
4425,Drank In My Cup,Kirko Bangz
4426,Pray For Me,Anthony Hamilton
4427,My Homies Still,Lil Wayne
4428,Sweet Love,Chris Brown
4429,All Tied Up,Robin Thicke
4430,Adorn,Miguel
4431,Thank You,Estelle
4432,The Motto,Drake
4433,Blessed,Jill Scott
4434,Dance For You,Beyonce
4435,Go Get It,Mary Mary
4436,Pop That,French Montana
4437,Birthday Cake,Rihanna
4438,Turn On The Lights,Future
4439,Put It Down,Brandy
4440,HYFR (Hell Ya F*****g Right),Drake
4441,Why,Mary J. Blige
4442,I Don't Like,Chief Keef
4443,Beautiful Surprise,Tamia
4444,Lazy Love,Ne-Yo
4445,Strip,Chris Brown
4446,Mr. Wrong,Mary J. Blige
4447,What Profit,Dwele
4448,Born Stunna,Birdman
4449,Stay,Tyrese
4450,No Lie,2 Chainz
4451,Bag Of Money,Wale
4452,Lemme See,Usher
4453,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4454,Amen,Meek Mill
4455,Heart Attack,Trey Songz
4456,Adorn,Miguel
4457,Nobody's Perfect,J. Cole
4458,Climax,Usher
4459,2 Reasons,Trey Songz
4460,Turn On The Lights,Future
4461,Enough Of No Love,Keyshia Cole
4462,Pop That,French Montana
4463,Take It To The Head,DJ Khaled
4464,"Work Hard, Play Hard",Wiz Khalifa
4465,Put It Down,Brandy
4466,Feelin' Single,R. Kelly
4467,Tonight (Best You Ever Had),John Legend
4468,Dance For You,Beyonce
4469,Cashin' Out,Ca$h Out
4470,Pray For Me,Anthony Hamilton
4471,I Don't Like,Chief Keef
4472,Love On Top,Beyonce
4473,Lately,Anita Baker
4474,All Tied Up,Robin Thicke
4475,Beautiful Surprise,Tamia
4476,My Homies Still,Lil Wayne
4477,Touch'N You,Rick Ross
4478,Dive In,Trey Songz
4479,Lazy Love,Ne-Yo
4480,Another Round,Fat Joe
4481,Go Get It,Mary Mary
4482,Till I Die,Chris Brown
4483,UP!,LoveRance
4484,Dope Chick,The-Dream
4485,Thank You,Estelle
4486,Let's Talk,Omarion
4487,Leave You Alone,Young Jeezy
4488,Celebrate,Whitney Houston
4489,Thinkin Bout You,Frank Ocean
4490,Sweet Love,Chris Brown
4491,Birthday Song,2 Chainz
4492,Refill,Elle Varner
4493,Beez In The Trap,Nicki Minaj
4494,Crew Love,Drake
4495,I Wish You Would,DJ Khaled
4496,Drank In My Cup,Kirko Bangz
4497,What Profit,Dwele
4498,Birthday Cake,Rihanna
4499,Blessed,Jill Scott
4500,Adorn,Miguel
4501,Turn On The Lights,Future
4502,No Lie,2 Chainz
4503,Pop That,French Montana
4504,Put It Down,Brandy
4505,Dive In,Trey Songz
4506,Dance For You,Beyonce
4507,Enough Of No Love,Keyshia Cole
4508,Bandz A Make Her Dance,Juicy J
4509,Birthday Song,2 Chainz
4510,Lemme See,Usher
4511,Heart Attack,Trey Songz
4512,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4513,Clique,"Kanye West, Jay-Z, Big Sean"
4514,Lately,Anita Baker
4515,Amen,Meek Mill
4516,Bag Of Money,Wale
4517,Nobody's Perfect,J. Cole
4518,Tonight (Best You Ever Had),John Legend
4519,Climax,Usher
4520,Girl On Fire,Alicia Keys
4521,Pray For Me,Anthony Hamilton
4522,Thinkin Bout You,Frank Ocean
4523,Beautiful Surprise,Tamia
4524,Feelin' Single,R. Kelly
4525,Ice,Kelly Rowland
4526,2 Reasons,Trey Songz
4527,Love On Top,Beyonce
4528,I Don't Like,Chief Keef
4529,Diced Pineapples,Rick Ross
4530,All Tied Up,Robin Thicke
4531,Cashin' Out,Ca$h Out
4532,Take It To The Head,DJ Khaled
4533,Let's Talk,Omarion
4534,Go Get It,Mary Mary
4535,Lazy Love,Ne-Yo
4536,"Work Hard, Play Hard",Wiz Khalifa
4537,Don't Mind,Mary J. Blige
4538,Swimming Pools (Drank),Kendrick Lamar
4539,Another Round,Fat Joe
4540,No Worries,Lil Wayne
4541,I Wish You Would,DJ Khaled
4542,Dive,Usher
4543,Leave You Alone,Young Jeezy
4544,Crew Love,Drake
4545,Go Get It,T.I.
4546,UP!,LoveRance
4547,What Profit,Dwele
4548,Thank You,Estelle
4549,My Moment,DJ Drama
4550,Diamonds,Rihanna
4551,Clique,"Kanye West, Jay-Z, Big Sean"
4552,Adorn,Miguel
4553,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4554,Pop That,French Montana
4555,No Lie,2 Chainz
4556,Bandz A Make Her Dance,Juicy J
4557,Girl On Fire,Alicia Keys
4558,2 Reasons,Trey Songz
4559,Birthday Song,2 Chainz
4560,Ball,T.I.
4561,Thinkin Bout You,Frank Ocean
4562,Turn On The Lights,Future
4563,Swimming Pools (Drank),Kendrick Lamar
4564,Heart Attack,Trey Songz
4565,Put It Down,Brandy
4566,No Worries,Lil Wayne
4567,"Work Hard, Play Hard",Wiz Khalifa
4568,Dance For You,Beyonce
4569,Dive In,Trey Songz
4570,Thrift Shop,Macklemore
4571,Diced Pineapples,Rick Ross
4572,Lemme See,Usher
4573,My Moment,DJ Drama
4574,Cashin' Out,Ca$h Out
4575,Don't Judge Me,Chris Brown
4576,Ice,Kelly Rowland
4577,Celebration,Game
4578,Enough Of No Love,Keyshia Cole
4579,Young & Gettin' It,Meek Mill
4580,I'm Different,2 Chainz
4581,Remember You,Wiz Khalifa
4582,Lately,Anita Baker
4583,Do My Dance,Tyga
4584,Representin,Ludacris
4585,Don't Mind,Mary J. Blige
4586,Just What I Am,Kid Cudi
4587,Same Love,Macklemore
4588,Wicked Games,The Weeknd
4589,Dive,Usher
4590,Hold Up,Ca$h Out
4591,Can't Hold Us,Macklemore
4592,I Luv Dem Strippers,2 Chainz
4593,She Don't Put It Down,Joe Budden
4594,Sorry,Ciara
4595,Ten Thousand Hours,Macklemore
4596,Go Get It,T.I.
4597,Yuck!,2 Chainz
4598,Do You...,Miguel
4599,The Boys,Nicki Minaj
4600,Diamonds,Rihanna
4601,Clique,"Kanye West, Jay-Z, Big Sean"
4602,Adorn,Miguel
4603,Swimming Pools (Drank),Kendrick Lamar
4604,Girl On Fire,Alicia Keys
4605,Bandz A Make Her Dance,Juicy J
4606,Thinkin Bout You,Frank Ocean
4607,Thrift Shop,Macklemore
4608,Pop That,French Montana
4609,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz"
4610,No Worries,Lil Wayne
4611,No Lie,2 Chainz
4612,Birthday Song,2 Chainz
4613,2 Reasons,Trey Songz
4614,Turn On The Lights,Future
4615,F**kin Problems,A$AP Rocky
4616,Diced Pineapples,Rick Ross
4617,Ball,T.I.
4618,Heart Attack,Trey Songz
4619,Wicked Games,The Weeknd
4620,Put It Down,Brandy
4621,Dance For You,Beyonce
4622,Don't Judge Me,Chris Brown
4623,Ice,Kelly Rowland
4624,Poetic Justice,Kendrick Lamar
4625,Young & Gettin' It,Meek Mill
4626,I'm Different,2 Chainz
4627,Dive In,Trey Songz
4628,Celebration,Game
4629,My Moment,DJ Drama
4630,Remember You,Wiz Khalifa
4631,Representin,Ludacris
4632,"Bitch, Don't Kill My Vibe",Kendrick Lamar
4633,Miss America,J. Cole
4634,Guap,Big Sean
4635,Who Booty,Jonn Hart
4636,Backseat Freestyle,Kendrick Lamar
4637,Trap Back Jumpin,T.I.
4638,Trust And Believe,Keyshia Cole
4639,Battle Scars,Lupe Fiasco
4640,Money Trees,Kendrick Lamar
4641,m.A.A.d City,Kendrick Lamar
4642,Enough Of No Love,Keyshia Cole
4643,Everyday Birthday,Swizz Beatz
4644,Sorry,Ciara
4645,You & I,Avant
4646,Dive,Usher
4647,Do My Dance,Tyga
4648,Same Love,Macklemore
4649,Lately,Anita Baker
4650,Can't Be Friends,Trey Songz
4651,Aston Martin Music,Rick Ross
4652,What's My Name?,Rihanna
4653,No Hands,Waka Flocka Flame
4654,Right Thru Me,Nicki Minaj
4655,Make A Movie,Twista
4656,Deuces,Chris Brown
4657,Lay It Down,Lloyd
4658,Black And Yellow,Wiz Khalifa
4659,No BS,Chris Brown
4660,Whip My Hair,WILLOW
4661,I'm Doing Me,Fantasia
4662,Pretty Girl Rock,Keri Hilson
4663,You Are,Charlie Wilson
4664,Fall For Your Type,Jamie Foxx
4665,Bottoms Up,Trey Songz
4666,Right Above It,Lil Wayne
4667,10 Seconds,Jazmine Sullivan
4668,One In A Million,Ne-Yo
4669,When A Woman Loves,R. Kelly
4670,Loving You No More,Diddy - Dirty Money
4671,All I Want Is You,Miguel
4672,Make It Rain,Travis Porter
4673,Sometimes I Cry,Eric Benet
4674,You Be Killin Em,Fabolous
4675,Holding You Down (Goin In Circles),Jazmine Sullivan
4676,Moment 4 Life,Nicki Minaj
4677,There Goes My Ba,'
4678,Fancy,Drake
4679,Love All Over Me,Monica
4680,Fire Flame,Birdman
4681,Down On Me,Jeremih
4682,Champagne Life,Ne-Yo
4683,Share My Life,Kem
4684,6 Foot 7 Foot,Lil Wayne
4685,Lay With You,El Debarge
4686,Get Back Up,T.I.
4687,So High,Slim Thug
4688,Finding My Way Back,Jaheim
4689,Un-Thinkable (I'm Ready),Alicia Keys
4690,Bittersweet,Fantasia
4691,Love Letter,R. Kelly
4692,Emergency,Tank
4693,Beat It Up,Gucci Mane
4694,Hold My Hand,Michael Jackson Duet With Akon
4695,Why Would You Stay?,Kem
4696,Love Like This,Donell Jones
4697,Walking,Mary Mary
4698,Gone Already,Faith Evans
4699,Kush,Dr. Dre
4700,Can't Be Friends,Trey Songz
4701,What's My Name?,Rihanna
4702,No BS,Chris Brown
4703,Aston Martin Music,Rick Ross
4704,Fall For Your Type,Jamie Foxx
4705,Pretty Girl Rock,Keri Hilson
4706,Moment 4 Life,Nicki Minaj
4707,No Hands,Waka Flocka Flame
4708,6 Foot 7 Foot,Lil Wayne
4709,Lay It Down,Lloyd
4710,Black And Yellow,Wiz Khalifa
4711,Make A Movie,Twista
4712,You Are,Charlie Wilson
4713,I'm Doing Me,Fantasia
4714,10 Seconds,Jazmine Sullivan
4715,Make It Rain,Travis Porter
4716,Love Faces,Trey Songz
4717,You Be Killin Em,Fabolous
4718,Walking,Mary Mary
4719,Down On Me,Jeremih
4720,Deuces,Chris Brown
4721,Lay With You,El Debarge
4722,When A Woman Loves,R. Kelly
4723,One In A Million,Ne-Yo
4724,Emergency,Tank
4725,Love Letter,R. Kelly
4726,Share My Life,Kem
4727,Right Thru Me,Nicki Minaj
4728,Right Above It,Lil Wayne
4729,All Of The Lights,Kanye West
4730,Fire Flame,Birdman
4731,Bottoms Up,Trey Songz
4732,All I Want Is You,Miguel
4733,There Goes My Ba,'
4734,Sometimes I Cry,Eric Benet
4735,Loving You No More,Diddy - Dirty Money
4736,H*A*M,Kanye West Jay Z
4737,Far Away,Marsha Ambrosius
4738,Finding My Way Back,Jaheim
4739,Champagne Life,Ne-Yo
4740,So High,Slim Thug
4741,Words,Bob
4742,Un-Thinkable (I'm Ready),Alicia Keys
4743,Love All Over Me,Monica
4744,Why Would You Stay?,Kem
4745,Kush,Dr. Dre
4746,Look At Me Now,Chris Brown
4747,Holding You Down (Goin In Circles),Jazmine Sullivan
4748,Raining Men,Rihanna
4749,Gone Already,Faith Evans
4750,Moment 4 Life,Nicki Minaj
4751,6 Foot 7 Foot,Lil Wayne
4752,Fall For Your Type,Jamie Foxx
4753,Love Faces,Trey Songz
4754,Pretty Girl Rock,Keri Hilson
4755,No BS,Chris Brown
4756,Look At Me Now,Chris Brown
4757,No Hands,Waka Flocka Flame
4758,Can't Be Friends,Trey Songz
4759,What's My Name?,Rihanna
4760,You Be Killin Em,Fabolous
4761,Aston Martin Music,Rick Ross
4762,Down On Me,Jeremih
4763,All Of The Lights,Kanye West
4764,Make A Movie,Twista
4765,Black And Yellow,Wiz Khalifa
4766,Love Letter,R. Kelly
4767,You Are,Charlie Wilson
4768,I'm Doing Me,Fantasia
4769,Walking,Mary Mary
4770,Lay It Down,Lloyd
4771,Lay With You,El Debarge
4772,Words,Bob
4773,H*A*M,Kanye West Jay Z
4774,Share My Life,Kem
4775,10 Seconds,Jazmine Sullivan
4776,Make It Rain,Travis Porter
4777,One In A Million,Ne-Yo
4778,Where You At,Jennifer Hudson
4779,Emergency,Tank
4780,Far Away,Marsha Ambrosius
4781,Deuces,Chris Brown
4782,Take Me Away,Keyshia Cole
4783,Grove St. Party,Waka Flocka Flame
4784,Welcome To My Hood,DJ Khaled
4785,When A Woman Loves,R. Kelly
4786,I Smile,Kirk Franklin
4787,Bring It Back,Travis Porter
4788,Right Above It,Lil Wayne
4789,Sweat,Snoop Dogg
4790,Sure Thing,Miguel
4791,Bottoms Up,Trey Songz
4792,There Goes My Ba,'
4793,I Don't Deserve You,Lloyd Banks
4794,All I Want Is You,Miguel
4795,Did It On'em,Nicki Minaj
4796,Never Want To Live Without You,Eric Benet
4797,Un-Thinkable (I'm Ready),Alicia Keys
4798,Finding My Way Back,Jaheim
4799,Feel Love,Sean Garrett
4800,Look At Me Now,Chris Brown
4801,Moment 4 Life,Nicki Minaj
4802,Love Faces,Trey Songz
4803,6 Foot 7 Foot,Lil Wayne
4804,All Of The Lights,Kanye West
4805,Fall For Your Type,Jamie Foxx
4806,Did It On'em,Nicki Minaj
4807,Down On Me,Jeremih
4808,No BS,Chris Brown
4809,Far Away,Marsha Ambrosius
4810,Where You At,Jennifer Hudson
4811,Roll Up,Wiz Khalifa
4812,You Be Killin Em,Fabolous
4813,Pretty Girl Rock,Keri Hilson
4814,Love Letter,R. Kelly
4815,Grove St. Party,Waka Flocka Flame
4816,Aston Martin Music,Rick Ross
4817,Can't Be Friends,Trey Songz
4818,Walking,Mary Mary
4819,Make A Movie,Twista
4820,No Hands,Waka Flocka Flame
4821,You Are,Charlie Wilson
4822,Bring It Back,Travis Porter
4823,I Smile,Kirk Franklin
4824,Lay With You,El Debarge
4825,Sure Thing,Miguel
4826,Take Me Away,Keyshia Cole
4827,Racks,YC
4828,Hustle Hard,Ace Hood
4829,Welcome To My Hood,DJ Khaled
4830,What's My Name?,Rihanna
4831,Share My Life,Kem
4832,I'm Doing Me,Fantasia
4833,One In A Million,Ne-Yo
4834,Words,Bob
4835,Black And Yellow,Wiz Khalifa
4836,Not My Daddy,Kelly Price
4837,H*A*M,Kanye West Jay Z
4838,Lay It Down,Lloyd
4839,Anything,Musiq Soulchild
4840,I Don't Deserve You,Lloyd Banks
4841,There Goes My Ba,'
4842,My Last,Big Sean
4843,What Yo Name Iz,Kirko Bangz
4844,Gone And Never Coming Back,Melanie Fiona
4845,Deuces,Chris Brown
4846,10 Seconds,Jazmine Sullivan
4847,Never Want To Live Without You,Eric Benet
4848,Your Love,Diddy - Dirty Money
4849,Make It Rain,Travis Porter
4850,Look At Me Now,Chris Brown
4851,All Of The Lights,Kanye West
4852,Sure Thing,Miguel
4853,Did It On'em,Nicki Minaj
4854,Far Away,Marsha Ambrosius
4855,6 Foot 7 Foot,Lil Wayne
4856,Moment 4 Life,Nicki Minaj
4857,Love Faces,Trey Songz
4858,Roll Up,Wiz Khalifa
4859,Racks,YC
4860,Motivation,Kelly Rowland
4861,Hustle Hard,Ace Hood
4862,She Ain't You,Chris Brown
4863,Down On Me,Jeremih
4864,Where You At,Jennifer Hudson
4865,Grove St. Party,Waka Flocka Flame
4866,Fall For Your Type,Jamie Foxx
4867,My Last,Big Sean
4868,Love Letter,R. Kelly
4869,Walking,Mary Mary
4870,Bring It Back,Travis Porter
4871,I Smile,Kirk Franklin
4872,John,Lil Wayne
4873,You Be Killin Em,Fabolous
4874,No Hands,Waka Flocka Flame
4875,4Evermore,Anthony David
4876,Pretty Girl Rock,Keri Hilson
4877,Your Love,Diddy - Dirty Money
4878,No BS,Chris Brown
4879,Can't Be Friends,Trey Songz
4880,Anything,Musiq Soulchild
4881,Best Night Of My Life,Jamie Foxx
4882,Not My Daddy,Kelly Price
4883,You Are,Charlie Wilson
4884,Aston Martin Music,Rick Ross
4885,Share My Life,Kem
4886,Gone And Never Coming Back,Melanie Fiona
4887,So In Love,Jill Scott
4888,Cupid,Lloyd
4889,I Don't Deserve You,Lloyd Banks
4890,Run The World (Girls),Beyonce
4891,Someone To Love Me (Naked),Mary J. Blige
4892,Make A Movie,Twista
4893,My Girl,Mindless Behavior
4894,Lay With You,El Debarge
4895,The Show Goes On,Lupe Fiasco
4896,What Yo Name Iz,Kirko Bangz
4897,One Night Stand,Keri Hilson
4898,There Goes My Ba,'
4899,Out Of My Head,Lupe Fiasco
4900,Motivation,Kelly Rowland
4901,Sure Thing,Miguel
4902,Look At Me Now,Chris Brown
4903,Far Away,Marsha Ambrosius
4904,My Last,Big Sean
4905,She Ain't You,Chris Brown
4906,All Of The Lights,Kanye West
4907,Racks,YC
4908,Hustle Hard,Ace Hood
4909,Did It On'em,Nicki Minaj
4910,Love Faces,Trey Songz
4911,I Smile,Kirk Franklin
4912,Roll Up,Wiz Khalifa
4913,Cupid,Lloyd
4914,6 Foot 7 Foot,Lil Wayne
4915,So In Love,Jill Scott
4916,Best Night Of My Life,Jamie Foxx
4917,Down On Me,Jeremih
4918,John,Lil Wayne
4919,Love Letter,R. Kelly
4920,I'm On One,DJ Khaled
4921,Moment 4 Life,Nicki Minaj
4922,Your Love,Diddy - Dirty Money
4923,4Evermore,Anthony David
4924,Bring It Back,Travis Porter
4925,Not My Daddy,Kelly Price
4926,Out Of My Head,Lupe Fiasco
4927,Grove St. Party,Waka Flocka Flame
4928,Someone To Love Me (Naked),Mary J. Blige
4929,Run The World (Girls),Beyonce
4930,Walking,Mary Mary
4931,One Night Stand,Keri Hilson
4932,I Don't Deserve You,Lloyd Banks
4933,Where You At,Jennifer Hudson
4934,No BS,Chris Brown
4935,You Are,Charlie Wilson
4936,No Hands,Waka Flocka Flame
4937,Share My Life,Kem
4938,Tupac Back,Meek Mill
4939,Man Down,Rihanna
4940,Ballin,Young Jeezy
4941,You Be Killin Em,Fabolous
4942,My Girl,Mindless Behavior
4943,Anything,Musiq Soulchild
4944,9 Piece,Rick Ross
4945,Pretty Girl Rock,Keri Hilson
4946,Can't Be Friends,Trey Songz
4947,Gone And Never Coming Back,Melanie Fiona
4948,If It's Love,Kem
4949,Aston Martin Music,Rick Ross
4950,Motivation,Kelly Rowland
4951,Sure Thing,Miguel
4952,I'm On One,DJ Khaled
4953,My Last,Big Sean
4954,She Ain't You,Chris Brown
4955,Far Away,Marsha Ambrosius
4956,Unusual,Trey Songz
4957,How To Love,Lil Wayne
4958,Look At Me Now,Chris Brown
4959,So In Love,Jill Scott
4960,Cupid,Lloyd
4961,Hustle Hard,Ace Hood
4962,Man Down,Rihanna
4963,Best Night Of My Life,Jamie Foxx
4964,I Smile,Kirk Franklin
4965,All Of The Lights,Kanye West
4966,Out Of My Head,Lupe Fiasco
4967,Racks,YC
4968,One Night Stand,Keri Hilson
4969,Pieces Of Me,Ledisi
4970,Love Faces,Trey Songz
4971,Love Letter,R. Kelly
4972,Ballin,Young Jeezy
4973,4Evermore,Anthony David
4974,Super Bass,Nicki Minaj
4975,Not My Daddy,Kelly Price
4976,Did It On'em,Nicki Minaj
4977,Bring It Back,Travis Porter
4978,John,Lil Wayne
4979,Roll Up,Wiz Khalifa
4980,Tupac Back,Meek Mill
4981,Novacane,Frank Ocean
4982,9 Piece,Rick Ross
4983,Down On Me,Jeremih
4984,Booty Wurk (One Cheek At A Time),T-Pain
4985,On My Level,Wiz Khalifa
4986,If It's Love,Kem
4987,You Are,Charlie Wilson
4988,Moment 4 Life,Nicki Minaj
4989,We Can Get It On,Yo Gotti
4990,Best Thing I Never Had,Beyonce
4991,No One Gonna Love You,Jennifer Hudson
4992,Walking,Mary Mary
4993,Share My Life,Kem
4994,No Hands,Waka Flocka Flame
4995,6 Foot 7 Foot,Lil Wayne
4996,Yes,Musiq Soulchild
4997,Break My Heart,Estelle
4998,Grove St. Party,Waka Flocka Flame
4999,Someone To Love Me (Naked),Mary J. Blige
5000,I'm On One,DJ Khaled
5001,Motivation,Kelly Rowland
5002,Sure Thing,Miguel
