Title,Artist
We'll Be A Dream,WE the Kings Featuring Demi Lovato
Kissin U,Miranda Cosgrove
Magic,B.o.B Featuring Rivers Cuomo
Beautiful Monster,Ne-Yo
Somebody To Love,Justin Bieber Featuring Usher
Your Love,Nicki Minaj
If I Had You,Adam Lambert
Haven't Met You Yet,Michael Buble
The Man Who Can't Be Moved,The Script
Secrets,OneRepublic
Take It Off,Ke$ha
Club Can't Handle Me,Flo Rida Featuring David Guetta
This Afternoon,Nickelback
La La La,Auburn Featuring Iyaz
Half Of My Heart,John Mayer
Rock That Body,The Black Eyed Peas
Young Forever,Jay-Z + Mr. Hudson
If It's Love,Train
Dynamite,Taio Cruz
Love The Way You Lie,Eminem Featuring Rihanna
Cooler Than Me,Mike Posner
I Like It,Enrique Iglesias Featuring Pitbull
California Gurls,Katy Perry Featuring Snoop Dogg
Airplanes,B.o.B Featuring Hayley Williams
Ridin' Solo,Jason Derulo
DJ Got Us Fallin' In Love,Usher Featuring Pitbull
Teenage Dream,Katy Perry
Billionaire,Travie McCoy Featuring Bruno Mars
Misery,Maroon 5
The Only Exception,Paramore
Take It Off,Ke$ha
Find Your Love,Drake
Just The Way You Are,Bruno Mars
Not Afraid,Eminem
Magic,B.o.B Featuring Rivers Cuomo
OMG,Usher Featuring will.i.am
Kissin U,Miranda Cosgrove
If I Had You,Adam Lambert
Secrets,OneRepublic
Impossible,Shontelle
Your Love,Nicki Minaj
Club Can't Handle Me,Flo Rida Featuring David Guetta
Mine,Taylor Swift
Half Of My Heart,John Mayer
La La La,Auburn Featuring Iyaz
The Man Who Can't Be Moved,The Script
If It's Love,Train
Animal,Neon Trees
Just A Dream,Nelly
Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO
Bleed,Hot Chelle Rae
2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj
My First Kiss,3OH!3 Featuring Ke$ha
Round & Round,Selena Gomez & The Scene
Love Like Woe,The Ready Set
Haven't Met You Yet,Michael Buble
We'll Be A Dream,WE the Kings Featuring Demi Lovato
This Afternoon,Nickelback
Teenage Dream,Katy Perry
I Like It,Enrique Iglesias Featuring Pitbull
Dynamite,Taio Cruz
Love The Way You Lie,Eminem Featuring Rihanna
Just The Way You Are,Bruno Mars
DJ Got Us Fallin' In Love,Usher Featuring Pitbull
Take It Off,Ke$ha
Misery,Maroon 5
Cooler Than Me,Mike Posner
Club Can't Handle Me,Flo Rida Featuring David Guetta
Just A Dream,Nelly
Airplanes,B.o.B Featuring Hayley Williams
Mine,Taylor Swift
Magic,B.o.B Featuring Rivers Cuomo
Secrets,OneRepublic
If I Had You,Adam Lambert
Ridin' Solo,Jason Derulo
California Gurls,Katy Perry Featuring Snoop Dogg
Only Girl (In The World),Rihanna
Animal,Neon Trees
Like A G6,Far*East Movement Featuring Cataracs & Dev
La La La,Auburn Featuring Iyaz
Not Afraid,Eminem
2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj
If It's Love,Train
U Smile,Justin Bieber
Half Of My Heart,John Mayer
Find Your Love,Drake
F**k You! (Forget You),Cee Lo Green
The Only Exception,Paramore
Love Like Woe,The Ready Set
Bleed,Hot Chelle Rae
September,Daughtry
Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj
The Man Who Can't Be Moved,The Script
Round & Round,Selena Gomez & The Scene
I Like That,Richard Vission & Static Revenger Starring Luciana
So Obvious,Runner Runner
Hot Tottie,Usher Featuring Jay-Z
King Of Anything,Sara Bareilles
Just The Way You Are,Bruno Mars
DJ Got Us Fallin' In Love,Usher Featuring Pitbull
Just A Dream,Nelly
Teenage Dream,Katy Perry
Like A G6,Far*East Movement Featuring Cataracs & Dev
Only Girl (In The World),Rihanna
Dynamite,Taio Cruz
Club Can't Handle Me,Flo Rida Featuring David Guetta
I Like It,Enrique Iglesias Featuring Pitbull
Animal,Neon Trees
Raise Your Glass,P!nk
Love The Way You Lie,Eminem Featuring Rihanna
Mine,Taylor Swift
Take It Off,Ke$ha
Please Don't Go,Mike Posner
Secrets,OneRepublic
Cooler Than Me,Mike Posner
Love Like Woe,The Ready Set
If It's Love,Train
Airplanes,B.o.B Featuring Hayley Williams
Bottoms Up,Trey Songz Featuring Nicki Minaj
Check It Out,will.i.am & Nicki Minaj
F**k You! (Forget You),Cee Lo Green
September,Daughtry
Shake,Jesse McCartney
Misery,Maroon 5
Hot Tottie,Usher Featuring Jay-Z
King Of Anything,Sara Bareilles
Firework,Katy Perry
Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj
2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj
Magic,B.o.B Featuring Rivers Cuomo
Angel,Akon
What If,Jason Derulo
Memories,David Guetta Featuring Kid Cudi
We R Who We R,Ke$ha
If I Had You,Adam Lambert
Need You,Travie McCoy
Double Vision,3OH!3
Dirty Picture,Taio Cruz Featuring Ke$ha
Only Girl (In The World),Rihanna
Just A Dream,Nelly
Just The Way You Are,Bruno Mars
Like A G6,Far*East Movement Featuring Cataracs & Dev
Raise Your Glass,P!nk
DJ Got Us Fallin' In Love,Usher Featuring Pitbull
Animal,Neon Trees
We R Who We R,Ke$ha
Firework,Katy Perry
Teenage Dream,Katy Perry
Club Can't Handle Me,Flo Rida Featuring David Guetta
Please Don't Go,Mike Posner
Dynamite,Taio Cruz
Bottoms Up,Trey Songz Featuring Nicki Minaj
Love Like Woe,The Ready Set
What's My Name?,Rihanna Featuring Drake
Grenade,Bruno Mars
Shake,Jesse McCartney
The Time (Dirty Bit),The Black Eyed Peas
September,Daughtry
King Of Anything,Sara Bareilles
Take It Off,Ke$ha
Stereo Love,Edward Maya & Vika Jigulina
Memories,David Guetta Featuring Kid Cudi
Mine,Taylor Swift
Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj
What If,Jason Derulo
Maybe,Sick Puppies
Yeah 3X,Chris Brown
Whip My Hair,WILLOW
No Love,Eminem Featuring Lil Wayne
If It's Love,Train
Like It's Her Birthday,Good Charlotte
Angel,Akon
Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E
Hey Ba,(Drop It To The Floor)'
We No Speak Americano,Yolanda Be Cool & Dcup
Give A Little More,Maroon 5
Check It Out,will.i.am & Nicki Minaj
Hot Tottie,Usher Featuring Jay-Z
