Title,Artist
Fly,Nicki Minaj Featuring Rihanna
How To Love,Lil Wayne
Dance (A$$),Big Sean Featuring Nicki Minaj
Stay,Tyrese
Life Of The Party,Charlie Wilson
Lotus Flower Bomb,Wale Featuring Miguel
Tony Montana,Future
She Ain't You,Chris Brown
If It's Love,Kem Featuring Chrisette Michele
Stay Together,Ledisi Featuring Jaheim
Late Nights & Early Mornings,Marsha Ambrosius
I Smile,Kirk Franklin
Only Wanna Give It To You,Elle Varner Featuring J. Cole
My Last,Big Sean Featuring Chris Brown
25/8,Mary J. Blige
You The Boss,Rick Ross Featuring Nicki Minaj
Yes,Musiq Soulchild
I'm Flexin,T.I. Featuring Big K.R.I.T.
No One Gonna Love You,Jennifer Hudson
Radio Message,R. Kelly
So Gone (What My Mind Says),Jill Scott Featuring Paul Wall
Pieces Of Me,Ledisi
Make Me Proud,Drake Featuring Nicki Minaj
Trouble,Bei Maejor Featuring J. Cole
Far Away,Marsha Ambrosius
Out Of My Head,Lupe Fiasco Featuring Trey Songz
Until It's Gone,Monica
"Copy, Paste",Diggy
Y.U. Mad,Birdman Featuring Nicki Minaj & Lil Wayne
Ni**as in Paris,Jay Z Kanye West
Party,Beyonce Featuring Andre 3000
Headlines,Drake
She Will,Lil Wayne Featuring Drake
Lotus Flower Bomb,Wale Featuring Miguel
That Way,Wale Featuring Jeremih & Rick Ross
Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash
Body 2 Body,Ace Hood Featuring Chris Brown
Dance (A$$),Big Sean Featuring Nicki Minaj
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen
Work Out,J. Cole
Wet The Bed,Chris Brown Featuring Ludacris
You The Boss,Rick Ross Featuring Nicki Minaj
Make Me Proud,Drake Featuring Nicki Minaj
Stay,Tyrese
Fool For You,Cee Lo Green Featuring Melanie Fiona or Phillip Bailey
Marvins Room,Drake
Sure Thing,Miguel
Otis,Jay Z Kanye West Featuring Otis Redding
Only Wanna Give It To You,Elle Varner Featuring J. Cole
Motivation,Kelly Rowland Featuring Lil Wayne
Life Of The Party,Charlie Wilson
Quickie,Miguel
Round Of Applause,Waka Flocka Flame Featuring Drake
Tony Montana,Future
Mrs. Right,Mindless Behavior Featuring Diggy
If It's Love,Kem Featuring Chrisette Michele
Can't Get Enough,J. Cole Featuring Trey Songz
Stay Together,Ledisi Featuring Jaheim
Yes,Musiq Soulchild
Until It's Gone,Monica
So In Love,Jill Scott Featuring Anthony Hamilton
I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne"
Love After War,Robin Thicke
Best Thing I Never Had,Beyonce
Trouble,Bei Maejor Featuring J. Cole
Countdown,Beyonce
So Gone (What My Mind Says),Jill Scott Featuring Paul Wall
Ima Boss,"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz"
How To Love,Lil Wayne
Love On Top,Beyonce
I'm Flexin,T.I. Featuring Big K.R.I.T.
25/8,Mary J. Blige
I Smile,Kirk Franklin
Woo,Anthony Hamilton
Good Good Night,Roscoe Dash
Mr. Wrong,Mary J. Blige Featuring Drake
No One Gonna Love You,Jennifer Hudson
Fly Together,Red Cafe Featuring Ryan Leslie & Rick Ross
Drank In My Cup,Kirko Bangz
I Invented Sex,Trey Songz Featuring Drake
It Kills Me,Melanie Fiona
Money To Blow,Birdman Featuring Lil Wayne & Drake
Say Aah,Trey Songz Featuring Fabolous
Papers,Usher
Empire State Of Mind,Jay-Z + Alicia Keys
BedRock,Young Money Featuring Lloyd
Bad Habits,Maxwell
Ba,By Me'
Try Sleeping With A Broken Heart,Alicia Keys
How Low,Ludacris
Yesterday,Toni Braxton Featuring Trey Songz
Pretty Wings,Maxwell
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz
Soldier Of Love,Sade
I Am,Mary J. Blige
Ain't Leavin Without You,Jaheim
Hard,Rihanna Featuring Jeezy
Spotlight,Gucci Mane Featuring Usher
God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard"
Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
I Wanna Rock,Snoop Dogg
Gangsta Luv,Snoop Dogg Featuring The-Dream
Sex Therapy,Robin Thicke
I Get It In,Omarion Featuring Gucci Mane
Million Dollar Bill,Whitney Houston
Regret,LeToya Featuring Ludacris
Can't Live Without You,Charlie Wilson
Close To You,BeBe & CeCe Winans
O Let's Do It,Waka Flocka Flame
Hey Daddy (Daddy's Home),Usher Featuring Plies
Number One,R. Kelly Featuring Keri Hilson
Fresh,6 Tre G
I'm Going In,Drake Featuring Lil Wayne & Young Jeezy
I Look Good,Chalie Boy
Break Up,Mario Featuring Gucci Mane & Sean Garrett
I Get Crazy,Nicki Minaj Featuring Lil Wayne
Under,Pleasure P
What I've Been Waiting For,Brian McKnight
5 Star,Yo Gotti
On The Ocean,K'Jon
Video Phone,Beyonce Featuring Lady Gaga
Steady Mobbin,Young Money Featuring Gucci Mane
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em
This Is It,Michael Jackson Featuring The Jacksons
Tie Me Down,New Boyz Featuring Ray J
Religious,R. Kelly
Say Something,Timbaland Featuring Drake
I Ain't Hearin' U,Angie Stone
It Kills Me,Melanie Fiona
BedRock,Young Money Featuring Lloyd
Say Aah,Trey Songz Featuring Fabolous
How Low,Ludacris
Try Sleeping With A Broken Heart,Alicia Keys
I Invented Sex,Trey Songz Featuring Drake
Soldier Of Love,Sade
I Am,Mary J. Blige
Sex Therapy,Robin Thicke
Say Something,Timbaland Featuring Drake
I Wanna Rock,Snoop Dogg
Money To Blow,Birdman Featuring Lil Wayne & Drake
Papers,Usher
Ain't Leavin Without You,Jaheim
Hard,Rihanna Featuring Jeezy
Bad Habits,Maxwell
Hey Daddy (Daddy's Home),Usher Featuring Plies
On To The Next One,Jay-Z + Swizz Beatz
Empire State Of Mind,Jay-Z + Alicia Keys
Pretty Wings,Maxwell
Million Dollar Bill,Whitney Houston
O Let's Do It,Waka Flocka Flame
God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard"
Ba,By Me'
Close To You,BeBe & CeCe Winans
Lemonade,Gucci Mane
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em
Can't Live Without You,Charlie Wilson
Steady Mobbin,Young Money Featuring Gucci Mane
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne
Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman
Fistful Of Tears,Maxwell
Spotlight,Gucci Mane Featuring Usher
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
Don't Make 'Em Like U No More,Ruben Studdard
Neighbors Know My Name,Trey Songz
Do You Think About Me,50 Cent
Yesterday,Toni Braxton Featuring Trey Songz
On The Ocean,K'Jon
Regret,LeToya Featuring Ludacris
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz
I Get It In,Omarion Featuring Gucci Mane
There Goes My Ba,'
5 Star,Yo Gotti
Flex,The Party Boyz
Fed Up,"DJ Khaled Featuring Usher, Drake, Young Jeezy & Rick Ross"
Gangsta Luv,Snoop Dogg Featuring The-Dream
Break Up,Mario Featuring Gucci Mane & Sean Garrett
Medicine,Plies Featuring Keri Hilson
I Ain't Hearin' U,Angie Stone
It Kills Me,Melanie Fiona
Say Something,Timbaland Featuring Drake
Sex Therapy,Robin Thicke
Try Sleeping With A Broken Heart,Alicia Keys
I Am,Mary J. Blige
Say Aah,Trey Songz Featuring Fabolous
How Low,Ludacris
BedRock,Young Money Featuring Lloyd
On To The Next One,Jay-Z + Swizz Beatz
Hey Daddy (Daddy's Home),Usher Featuring Plies
I Invented Sex,Trey Songz Featuring Drake
Soldier Of Love,Sade
Everything To Me,Monica
Ain't Leavin Without You,Jaheim
I Wanna Rock,Snoop Dogg
O Let's Do It,Waka Flocka Flame
Neighbors Know My Name,Trey Songz
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em
Lemonade,Gucci Mane
Bad Habits,Maxwell
Fistful Of Tears,Maxwell
Money To Blow,Birdman Featuring Lil Wayne & Drake
Steady Mobbin,Young Money Featuring Gucci Mane
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne
Papers,Usher
Do You Think About Me,50 Cent
Pretty Wings,Maxwell
Lil Freak,Usher Featuring Nicki Minaj
There Goes My Ba,'
Close To You,BeBe & CeCe Winans
God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard"
Empire State Of Mind,Jay-Z + Alicia Keys
Can't Live Without You,Charlie Wilson
Flex,The Party Boyz
You're The One,Dondria
Are You Listening,Kirk Franklin Presents Artists United For Haiti
Million Dollar Bill,Whitney Houston
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem"
Up Out My Face,Mariah Carey Featuring Nicki Minaj
My Chick Bad,Ludacris Featuring Nicki Minaj
Speedin,Omarion
Hard,Rihanna Featuring Jeezy
Don't Make 'Em Like U No More,Ruben Studdard
Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman
I Don't Care,Raheem DeVaughn
Nothin' On You,B.o.B Featuring Bruno Mars
Window Seat,Erykah Badu
Closer,Corinne Bailey Rae
4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne
Regret,LeToya Featuring Ludacris
Everything To Me,Monica
Say Something,Timbaland Featuring Drake
Hey Daddy (Daddy's Home),Usher Featuring Plies
Sex Therapy,Robin Thicke
Neighbors Know My Name,Trey Songz
How Low,Ludacris
I Am,Mary J. Blige
It Kills Me,Melanie Fiona
Say Aah,Trey Songz Featuring Fabolous
Try Sleeping With A Broken Heart,Alicia Keys
My Chick Bad,Ludacris Featuring Nicki Minaj
Rude Boy,Rihanna
O Let's Do It,Waka Flocka Flame
On To The Next One,Jay-Z + Swizz Beatz
Fistful Of Tears,Maxwell
Lemonade,Gucci Mane
Steady Mobbin,Young Money Featuring Gucci Mane
Soldier Of Love,Sade
Ain't Leavin Without You,Jaheim
Over,Drake
Lil Freak,Usher Featuring Nicki Minaj
Nothin' On You,B.o.B Featuring Bruno Mars
I Invented Sex,Trey Songz Featuring Drake
BedRock,Young Money Featuring Lloyd
There Goes My Ba,'
Speedin,Omarion
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne
Window Seat,Erykah Badu
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em
Bad Habits,Maxwell
Un-Thinkable (I'm Ready),Alicia Keys
You're The One,Dondria
Money To Blow,Birdman Featuring Lil Wayne & Drake
I'm Back,T.I.
Close To You,BeBe & CeCe Winans
God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard"
Pretty Wings,Maxwell
Love King,The-Dream
4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne
Don't Make 'Em Like U No More,Ruben Studdard
Can't Live Without You,Charlie Wilson
Imma Be,The Black Eyed Peas
Closer,Corinne Bailey Rae
I Wanna Rock,Snoop Dogg
I Don't Care,Raheem DeVaughn
"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana
Are You Listening,Kirk Franklin Presents Artists United For Haiti
Finding My Way Back,Jaheim
Do You Think About Me,50 Cent
All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross"
Everything To Me,Monica
Rude Boy,Rihanna
My Chick Bad,Ludacris Featuring Nicki Minaj
Hey Daddy (Daddy's Home),Usher Featuring Plies
Neighbors Know My Name,Trey Songz
Over,Drake
Nothin' On You,B.o.B Featuring Bruno Mars
Lil Freak,Usher Featuring Nicki Minaj
Say Something,Timbaland Featuring Drake
Sex Therapy,Robin Thicke
Un-Thinkable (I'm Ready),Alicia Keys
I Am,Mary J. Blige
Say Aah,Trey Songz Featuring Fabolous
How Low,Ludacris
There Goes My Ba,'
Fistful Of Tears,Maxwell
Imma Be,The Black Eyed Peas
It Kills Me,Melanie Fiona
Window Seat,Erykah Badu
I'm Back,T.I.
Lemonade,Gucci Mane
Ain't Leavin Without You,Jaheim
O Let's Do It,Waka Flocka Flame
Steady Mobbin,Young Money Featuring Gucci Mane
Roger That,Young Money
Love King,The-Dream
"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana
Try Sleeping With A Broken Heart,Alicia Keys
Lose My Mind,Young Jeezy Featuring Plies
You're The One,Dondria
All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross"
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne
Finding My Way Back,Jaheim
Soldier Of Love,Sade
BedRock,Young Money Featuring Lloyd
I Invented Sex,Trey Songz Featuring Drake
4 My Town (Play Ball),Birdman Featuring Drake & Lil Wayne
Sponsor,Teairra Mari Featuring Gucci Mane & Soulja Boy Tell'em
Busy,Lyfe Jennings
Closer,Corinne Bailey Rae
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em
On To The Next One,Jay-Z + Swizz Beatz
Bad Habits,Maxwell
She Got It Made,Plies
I Don't Care,Raheem DeVaughn
Speedin,Omarion
God In Me,"Mary Mary Featuring Kierra ""KiKi"" Sheard"
Pretty Wings,Maxwell
Close To You,BeBe & CeCe Winans
Bring It Back,8Ball & MJG Featuring Young Dro
Un-Thinkable (I'm Ready),Alicia Keys
Over,Drake
There Goes My Ba,'
My Chick Bad,Ludacris Featuring Nicki Minaj
Nothin' On You,B.o.B Featuring Bruno Mars
Everything To Me,Monica
Rude Boy,Rihanna
Lil Freak,Usher Featuring Nicki Minaj
Neighbors Know My Name,Trey Songz
Lose My Mind,Young Jeezy Featuring Plies
Hey Daddy (Daddy's Home),Usher Featuring Plies
I'm Back,T.I.
All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross"
Find Your Love,Drake
OMG,Usher Featuring will.i.am
Fistful Of Tears,Maxwell
Window Seat,Erykah Badu
You're The One,Dondria
Finding My Way Back,Jaheim
Imma Be,The Black Eyed Peas
Roger That,Young Money
"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana
Bittersweet,Fantasia
Sex Room,Ludacris Featuring Trey Songz
Say Something,Timbaland Featuring Drake
Ride,Ciara Featuring Ludacris
Sponsor,Teairra Mari Featuring Gucci Mane & Soulja Boy Tell'em
Why Would You Stay?,Kem
Sex Therapy,Robin Thicke
Hello Good Morning,Diddy - Dirty Money Featuring T.I.
We Got Hood Love,Mary J. Blige Featuring Trey Songz
Hands Tied,Toni Braxton
I Am,Mary J. Blige
She Got It Made,Plies
Steady Mobbin,Young Money Featuring Gucci Mane
Ain't Leavin Without You,Jaheim
Closer,Corinne Bailey Rae
Super High,Rick Ross Featuring Ne-Yo
Say Aah,Trey Songz Featuring Fabolous
It Kills Me,Melanie Fiona
Hold You (Hold Yuh),Gyptian
Bad Habits,Maxwell
Your Love,Nicki Minaj
It's In The Mornin,Robin Thicke Featuring Snoop Dogg
Teach Me How To Dougie,Cali Swag District
I Don't Care,Raheem DeVaughn
Show Out,Roscoe Dash
Pretty Wings,Maxwell
Love King,The-Dream
Bring It Back,8Ball & MJG Featuring Young Dro
Un-Thinkable (I'm Ready),Alicia Keys
There Goes My Ba,'
Find Your Love,Drake
OMG,Usher Featuring will.i.am
Lose My Mind,Young Jeezy Featuring Plies
Sex Room,Ludacris Featuring Trey Songz
Ride,Ciara Featuring Ludacris
Over,Drake
Your Love,Nicki Minaj
All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross"
Neighbors Know My Name,Trey Songz
Finding My Way Back,Jaheim
Everything To Me,Monica
You're The One,Dondria
Nothin' On You,B.o.B Featuring Bruno Mars
Bittersweet,Fantasia
Teach Me How To Dougie,Cali Swag District
Rude Boy,Rihanna
Fistful Of Tears,Maxwell
My Chick Bad,Ludacris Featuring Nicki Minaj
Hey Daddy (Daddy's Home),Usher Featuring Plies
Window Seat,Erykah Badu
I'm Back,T.I.
Lil Freak,Usher Featuring Nicki Minaj
Hello Good Morning,Diddy - Dirty Money Featuring T.I.
Super High,Rick Ross Featuring Ne-Yo
Why Would You Stay?,Kem
We Got Hood Love,Mary J. Blige Featuring Trey Songz
Pretty Boy Swag,Soulja Boy Tell'em
It's In The Mornin,Robin Thicke Featuring Snoop Dogg
Miss Me,Drake Featuring Lil Wayne
Love All Over Me,Monica
Statistics,Lyfe Jennings
Hands Tied,Toni Braxton
Hold You (Hold Yuh),Gyptian
Champagne Life,Ne-Yo
Ain't Leavin Without You,Jaheim
I Am,Mary J. Blige
Closer,Corinne Bailey Rae
Imma Be,The Black Eyed Peas
Hard In Da Paint,Waka Flocka Flame
Say Aah,Trey Songz Featuring Fabolous
Show Out,Roscoe Dash
Always,Trina Featuring Monica
POWER,Kanye West
What's Not To Love,Dwele
Make Up Bag,The-Dream Featuring T.I.
Already Taken,Trey Songz
Steady Mobbin,Young Money Featuring Gucci Mane
Got Your Back,T.I. Featuring Keri Hilson
Un-Thinkable (I'm Ready),Alicia Keys
There Goes My Ba,'
Find Your Love,Drake
Ride,Ciara Featuring Ludacris
OMG,Usher Featuring will.i.am
Pretty Boy Swag,Soulja Boy Tell'em
Your Love,Nicki Minaj
Lose My Mind,Young Jeezy Featuring Plies
Sex Room,Ludacris Featuring Trey Songz
Miss Me,Drake Featuring Lil Wayne
Love All Over Me,Monica
Bittersweet,Fantasia
Teach Me How To Dougie,Cali Swag District
B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P
Champagne Life,Ne-Yo
Hello Good Morning,Diddy - Dirty Money Featuring T.I.
Finding My Way Back,Jaheim
Over,Drake
Why Would You Stay?,Kem
Neighbors Know My Name,Trey Songz
All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross"
Statistics,Lyfe Jennings
POWER,Kanye West
Fistful Of Tears,Maxwell
Everything To Me,Monica
Deuces,Chris Brown Featuring Tyga & Kevin McCall
It's In The Mornin,Robin Thicke Featuring Snoop Dogg
Window Seat,Erykah Badu
Hard In Da Paint,Waka Flocka Flame
We Got Hood Love,Mary J. Blige Featuring Trey Songz
Nothin' On You,B.o.B Featuring Bruno Mars
Who Dat,J. Cole
What's Not To Love,Dwele
Got Your Back,T.I. Featuring Keri Hilson
I'm Back,T.I.
You're The One,Dondria
Make Up Bag,The-Dream Featuring T.I.
Rude Boy,Rihanna
Bottoms Up,Trey Songz Featuring Nicki Minaj
Closer,Corinne Bailey Rae
Hold You (Hold Yuh),Gyptian
Fancy,Drake Featuring T.I. & Swizz Beatz
My Chick Bad,Ludacris Featuring Nicki Minaj
Already Taken,Trey Songz
I Am,Mary J. Blige
Holding You Down (Goin In Circles),Jazmine Sullivan
Hey Daddy (Daddy's Home),Usher Featuring Plies
Get Big,Dorrough
Lil Freak,Usher Featuring Nicki Minaj
Ain't Leavin Without You,Jaheim
There Goes My Ba,'
Deuces,Chris Brown Featuring Tyga & Kevin McCall
Un-Thinkable (I'm Ready),Alicia Keys
Love All Over Me,Monica
Miss Me,Drake Featuring Lil Wayne
Your Love,Nicki Minaj
Bittersweet,Fantasia
B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P
Ride,Ciara Featuring Ludacris
Fancy,Drake Featuring T.I. & Swizz Beatz
Champagne Life,Ne-Yo
Pretty Boy Swag,Soulja Boy Tell'em
Find Your Love,Drake
Got Your Back,T.I. Featuring Keri Hilson
Bottoms Up,Trey Songz Featuring Nicki Minaj
Teach Me How To Dougie,Cali Swag District
Hot Tottie,Usher Featuring Jay-Z
Why Would You Stay?,Kem
Statistics,Lyfe Jennings
Finding My Way Back,Jaheim
Lose My Mind,Young Jeezy Featuring Plies
Love The Way You Lie,Eminem Featuring Rihanna
Holding You Down (Goin In Circles),Jazmine Sullivan
OMG,Usher Featuring will.i.am
Sex Room,Ludacris Featuring Trey Songz
Sometimes I Cry,Eric Benet
POWER,Kanye West
Window Seat,Erykah Badu
What's Not To Love,Dwele
Fistful Of Tears,Maxwell
Can It Stay,Gerald Levert
Get Big,Dorrough
Hard In Da Paint,Waka Flocka Flame
Hello Good Morning,Diddy - Dirty Money Featuring T.I.
Neighbors Know My Name,Trey Songz
Closer,Corinne Bailey Rae
Everything To Me,Monica
I Like,Jeremih Featuring Ludacris
Hold You (Hold Yuh),Gyptian
Can't Be Friends,Trey Songz
All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross"
Sex Music,Tank
Ain't Leavin Without You,Jaheim
Over,Drake
All I Want Is You,Miguel Featuring J. Cole
I'm Single,Lil Wayne
Already Taken,Trey Songz
Gucci Time,Gucci Mane Featuring Swizz Beatz
You're The One,Dondria
Love Like This,Donell Jones
Deuces,Chris Brown Featuring Tyga & Kevin McCall
Love All Over Me,Monica
Bottoms Up,Trey Songz Featuring Nicki Minaj
There Goes My Ba,'
Fancy,Drake Featuring T.I. & Swizz Beatz
Miss Me,Drake Featuring Lil Wayne
Love The Way You Lie,Eminem Featuring Rihanna
Holding You Down (Goin In Circles),Jazmine Sullivan
Un-Thinkable (I'm Ready),Alicia Keys
Bittersweet,Fantasia
Got Your Back,T.I. Featuring Keri Hilson
B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P
Your Love,Nicki Minaj
Hot Tottie,Usher Featuring Jay-Z
Can't Be Friends,Trey Songz
Champagne Life,Ne-Yo
Why Would You Stay?,Kem
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale
Find Your Love,Drake
Right Above It,Lil Wayne Featuring Drake
Finding My Way Back,Jaheim
All I Want Is You,Miguel Featuring J. Cole
Ride,Ciara Featuring Ludacris
Sometimes I Cry,Eric Benet
Get Big,Dorrough
Statistics,Lyfe Jennings
Gucci Time,Gucci Mane Featuring Swizz Beatz
I Like,Jeremih Featuring Ludacris
Sex Music,Tank
Lose My Mind,Young Jeezy Featuring Plies
Can It Stay,Gerald Levert
Pretty Boy Swag,Soulja Boy Tell'em
Hope She Cheats On You (With A Basketball Player),Marsha Ambrosius
Teach Me How To Dougie,Cali Swag District
What's Not To Love,Dwele
Fistful Of Tears,Maxwell
Sex Room,Ludacris Featuring Trey Songz
Whip My Hair,WILLOW
Hold You (Hold Yuh),Gyptian
OMG,Usher Featuring will.i.am
Neighbors Know My Name,Trey Songz
Lay It Down,Lloyd
I'm Single,Lil Wayne
You Are,Charlie Wilson
Love Like This,Donell Jones
Beat It Up,Gucci Mane Featuring Trey Songz
Ain't Leavin Without You,Jaheim
Gone Already,Faith Evans
Where You Are,Cali Swag District
Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele
Deuces,Chris Brown Featuring Tyga & Kevin McCall
Can't Be Friends,Trey Songz
Bottoms Up,Trey Songz Featuring Nicki Minaj
Holding You Down (Goin In Circles),Jazmine Sullivan
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale
Right Above It,Lil Wayne Featuring Drake
Love All Over Me,Monica
Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele
Fancy,Drake Featuring T.I. & Swizz Beatz
All I Want Is You,Miguel Featuring J. Cole
There Goes My Ba,'
Whip My Hair,WILLOW
Miss Me,Drake Featuring Lil Wayne
Lay It Down,Lloyd
Un-Thinkable (I'm Ready),Alicia Keys
Bittersweet,Fantasia
Hot Tottie,Usher Featuring Jay-Z
Love The Way You Lie,Eminem Featuring Rihanna
Champagne Life,Ne-Yo
Sometimes I Cry,Eric Benet
Right Thru Me,Nicki Minaj
When A Woman Loves,R. Kelly
B.M.F. (Blowin' Money Fast),Rick Ross Featuring Styles P
Make A Movie,Twista Featuring Chris Brown
Finding My Way Back,Jaheim
Why Would You Stay?,Kem
I'm Doing Me,Fantasia
You Are,Charlie Wilson
Hope She Cheats On You (With A Basketball Player),Marsha Ambrosius
Monster,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj"
I Like,Jeremih Featuring Ludacris
